118.081333,24.486428,0.1,350
118.08133106247314,24.486437999970093,0.33945050505050506,349.7056131507549
118.0813268955522,24.48645887842264,0.5789010101010101,349.0904116526617
118.08132018124937,24.486490580768688,0.818351515151515,348.15439550572034
118.08131040274259,24.48653300921697,1.0578020202020202,346.89756470993086
118.08129690374052,24.48658548482119,1.2851333346358493,345.33496714775856
118.08127932407282,24.486646426221192,1.4883806524301688,343.50802327918524
118.08125722200725,24.48671477174969,1.6564282828282828,341.4427954161097
118.0812292993381,24.486789856759522,1.7873335530243333,339.1434592166386
118.08119629064066,24.486869251998954,1.8958787878787877,336.68343128259374
118.08115702913489,24.48695208261443,1.9984802158702868,334.06726217637015
118.08111088381695,24.487038505463715,2.135329292929293,331.2824378513815
118.08105567887614,24.487129973394445,2.3317836885945207,328.25797211981245
118.08099069560424,24.487225528005027,2.550469465773141,324.999566112391
118.0809146782611,24.48732455041194,2.7339555555555557,321.49667079811036
118.0808263539279,24.487425589541374,2.853680808080808,317.7535264737478
118.08072688221073,24.487525261414604,2.9734060606060604,313.8499748249611
118.08061360844131,24.48762428896815,3.2128565656565655,309.7058121895384
118.08048291217105,24.487722387525245,3.425645531322568,305.23518826772107
118.08033514460372,24.487817202965452,3.607897966114262,300.46189386888733
118.08017103727681,24.48790580534049,3.8114828282828284,295.42864005239335
118.07999074599431,24.48798381371313,4.050933333333334,290.1616261460021
118.07979535664983,24.488048606578516,4.188092052726128,284.677101620416
118.07958755091214,24.488098031115044,4.273957070336331,279.0072817470968
118.07936874369332,24.488130151742524,4.410109090909093,273.15752949364787
118.07913906224766,24.48814168223838,4.649559595959598,267.0884789651363
118.07889718463787,24.488130486870247,4.889010101010103,260.69861378777654
118.07864602986481,24.48809244968499,5.097563766699253,253.78662392974167
118.07839293146071,24.488026936411686,5.248185858585861,247.03664314872466
118.07814474308265,24.48793123327711,5.3679111111111135,239.9249450114566
118.07790359198313,24.487804144517256,5.607361616161619,228.57263588755245
118.07767022471397,24.487641609811533,5.966537373737377,226.02197040055958
118.07742759729913,24.487462946565373,6.325713131313134,226.37506051891228
118.07717686938945,24.487267203708655,6.684888888888892,224.63190624261054
118.0769192811781,24.487053004444725,7.0440646464646495,224.08443859860242
118.07665637969745,24.48682065932259,7.403240404040407,223.8568645060437
118.07638956415956,24.486567608741446,7.762416161616165,222.14468696730265
